transaction_id,customer_id,amount,transaction_type,location,is_fraud
2162,1088,3510,credit,Hyderabad,0
2163,1027,2821,debit,Mumbai,0
2164,1065,3727,debit,Chennai,0
2165,1034,1632,debit,Mumbai,0
2166,1004,337,credit,Hyderabad,0
2167,1064,2096,debit,Hyderabad,0
2168,1039,3527,credit,Hyderabad,0
2169,1075,377,credit,Chennai,0
2170,1055,3189,debit,Chennai,0
2171,1035,623,debit,Chennai,0
2172,1044,4375,credit,Hyderabad,0
2173,1022,4318,debit,Bangalore,0
2174,1046,3222,credit,Mumbai,0
2175,1030,4675,debit,Mumbai,0
2176,1010,1897,debit,Hyderabad,0
2177,1009,2231,debit,Chennai,0
2178,1066,915,debit,Bangalore,0
2179,1013,2794,credit,Bangalore,0
2180,1079,542,credit,Chennai,0
2181,1073,3240,credit,Mumbai,0
2182,1092,242,debit,Mumbai,0
2183,1009,4387,credit,Bangalore,0
2184,1075,1510,credit,Bangalore,0
2185,1093,4573,credit,Chennai,0
2186,1000,634,debit,Mumbai,0
2187,1004,1816,credit,Bangalore,0
2188,1019,3464,debit,Mumbai,0
2189,1007,1132,debit,Bangalore,0
2190,1042,3442,credit,Chennai,0
2191,1075,1510,debit,Mumbai,0
2192,1000,4600,credit,Bangalore,0
2193,1056,1272,credit,Bangalore,0
2194,1063,988,credit,Bangalore,1
2195,1083,3438,credit,Bangalore,0
2196,1027,4617,credit,Chennai,0
2197,1036,1741,debit,Mumbai,0
2198,1046,571,credit,Mumbai,0
2199,1075,3040,debit,Hyderabad,0
2200,1036,646,credit,Mumbai,0
2201,1048,4826,credit,Hyderabad,0
2202,1043,3697,credit,Bangalore,0
2203,1055,2925,debit,Chennai,0
2204,1027,3823,debit,Chennai,0
2205,1078,463,debit,Bangalore,0
2206,1005,2266,debit,Hyderabad,0
2207,1060,3409,credit,Bangalore,1
2208,1019,645,credit,Chennai,0
2209,1077,3340,debit,Chennai,0
2210,1001,4829,debit,Mumbai,0
2211,1072,2036,debit,Hyderabad,0
2212,1036,1062,credit,Mumbai,0
2213,1019,3105,debit,Chennai,0
2214,1025,3906,debit,Chennai,0
2215,1028,982,credit,Mumbai,0
2216,1000,3940,debit,Mumbai,0
2217,1034,970,credit,Chennai,0
2218,1069,4711,credit,Mumbai,0
2219,1058,3085,credit,Mumbai,0
2220,1068,965,credit,Hyderabad,0
2221,1032,4409,credit,Chennai,0
2222,1050,3303,debit,Bangalore,0
2223,1077,2997,debit,Hyderabad,0
2224,1011,2344,credit,Bangalore,0
2225,1019,118,credit,Mumbai,0
2226,1052,741,debit,Mumbai,0
2227,1087,3183,debit,Bangalore,0
2228,1042,429,credit,Mumbai,0
2229,1097,965,debit,Mumbai,0
2230,1088,873,debit,Hyderabad,0
2231,1049,4587,credit,Bangalore,0
2232,1028,4832,debit,Hyderabad,0
2233,1056,2454,debit,Bangalore,0
2234,1038,3438,debit,Hyderabad,0
2235,1094,3618,debit,Chennai,0
2236,1055,3042,credit,Chennai,0
2237,1042,2667,debit,Bangalore,0
2238,1049,1774,credit,Chennai,0
2239,1022,2783,debit,Hyderabad,0
2240,1043,3480,credit,Bangalore,0
2241,1037,839,credit,Chennai,0
2242,1083,1645,debit,Chennai,1
2243,1022,4664,credit,Bangalore,0
2244,1044,2359,credit,Chennai,0
2245,1051,1235,credit,Chennai,0
2246,1079,973,credit,Bangalore,0
2247,1049,4655,credit,Chennai,0
2248,1007,2400,debit,Chennai,0
2249,1084,851,credit,Chennai,0
2250,1000,953,credit,Chennai,0
2251,1007,3832,debit,Mumbai,0
2252,1028,2383,debit,Bangalore,1
2253,1095,1429,credit,Mumbai,0
2254,1004,577,debit,Mumbai,0
2255,1085,2826,debit,Hyderabad,0
2256,1046,3191,debit,Mumbai,0
2257,1033,4330,debit,Mumbai,0
2258,1064,4605,debit,Hyderabad,0
2259,1054,1369,debit,Chennai,0
2260,1089,4281,credit,Chennai,0
2261,1042,2703,credit,Mumbai,0
2262,1073,1569,debit,Hyderabad,1
2263,1029,477,debit,Chennai,0
2264,1081,1780,credit,Hyderabad,0
2265,1016,341,debit,Bangalore,0
2266,1025,1019,credit,Bangalore,0
2267,1007,169,debit,Bangalore,1
2268,1046,4024,credit,Bangalore,0
2269,1075,2186,credit,Mumbai,0
2270,1090,2107,debit,Bangalore,0
2271,1071,900,debit,Bangalore,0
2272,1088,2879,debit,Hyderabad,0
2273,1045,855,debit,Chennai,1
2274,1067,2095,credit,Hyderabad,0
2275,1032,1421,debit,Mumbai,1
2276,1000,2430,credit,Bangalore,0
2277,1018,209,debit,Chennai,0
2278,1030,1116,credit,Chennai,0
2279,1079,3965,debit,Bangalore,0
2280,1013,124,debit,Bangalore,0
2281,1052,2938,credit,Mumbai,0
2282,1047,837,debit,Mumbai,0
2283,1068,279,debit,Bangalore,0
2284,1089,331,debit,Bangalore,0
2285,1061,2017,debit,Bangalore,0
2286,1091,442,debit,Bangalore,0
2287,1065,4672,credit,Chennai,0
2288,1063,2723,debit,Mumbai,0
2289,1069,554,credit,Bangalore,0
2290,1062,4484,debit,Bangalore,0
2291,1072,4725,debit,Chennai,0
2292,1032,2376,credit,Hyderabad,0
2293,1040,695,credit,Bangalore,0
2294,1088,3974,credit,Chennai,0
2295,1047,4630,credit,Chennai,0
2296,1012,4597,credit,Hyderabad,0
2297,1072,2769,debit,Mumbai,0
2298,1076,2235,credit,Mumbai,0
2299,1030,4064,credit,Mumbai,0
2300,1074,1665,debit,Bangalore,0
2301,1067,408,debit,Mumbai,0
2302,1097,442,credit,Bangalore,0
2303,1003,535,credit,Bangalore,0
2304,1018,276,credit,Chennai,0
2305,1069,238,debit,Mumbai,0
2306,1097,293,credit,Mumbai,0
2307,1081,3357,debit,Mumbai,0
2308,1012,3335,debit,Bangalore,0
2309,1022,1042,debit,Bangalore,0
2310,1082,4720,debit,Mumbai,0
2311,1074,3979,credit,Bangalore,0
2312,1000,3213,debit,Bangalore,0
2313,1087,3062,debit,Hyderabad,0
2314,1053,4936,credit,Hyderabad,0
2315,1070,1053,debit,Mumbai,0
2316,1088,1402,credit,Mumbai,0
2317,1084,3481,debit,Hyderabad,0
2318,1014,2980,credit,Bangalore,0
2319,1064,2287,debit,Bangalore,0
2320,1075,4987,debit,Chennai,0
2321,1070,645,credit,Mumbai,0
2322,1014,2027,debit,Mumbai,0
2323,1020,4252,debit,Mumbai,0
2324,1018,104,credit,Chennai,0
2325,1059,3581,debit,Chennai,0
2326,1092,3353,debit,Bangalore,0
2327,1088,1462,credit,Hyderabad,0
2328,1032,1920,credit,Hyderabad,0
2329,1048,2763,credit,Hyderabad,0
2330,1095,3038,credit,Bangalore,0
2331,1034,1373,credit,Hyderabad,0
2332,1043,3426,debit,Chennai,0
2333,1089,3759,credit,Chennai,0
2334,1010,3045,debit,Mumbai,0
2335,1098,3118,credit,Hyderabad,1
2336,1071,1231,debit,Chennai,0
2337,1077,4863,debit,Mumbai,0
2338,1073,2736,credit,Hyderabad,0
2339,1065,3129,debit,Hyderabad,0
2340,1045,3119,debit,Chennai,0
2341,1008,4477,credit,Mumbai,0
2342,1002,3259,credit,Mumbai,0
2343,1084,353,credit,Chennai,0
2344,1025,428,credit,Chennai,0
2345,1071,2691,debit,Chennai,0
2346,1047,2930,debit,Hyderabad,0
2347,1065,3144,debit,Chennai,0
2348,1069,1520,debit,Chennai,0
2349,1027,3501,debit,Bangalore,0
2350,1092,2992,debit,Chennai,0
2351,1025,754,credit,Chennai,0
2352,1024,859,debit,Hyderabad,0
2353,1011,1898,debit,Mumbai,0
2354,1004,3071,debit,Hyderabad,0
2355,1097,4611,credit,Bangalore,0
2356,1047,3526,credit,Chennai,0
2357,1036,354,credit,Chennai,0
2358,1078,3923,credit,Chennai,0
2359,1043,1976,debit,Chennai,0
2360,1099,2857,debit,Chennai,0
2361,1014,2724,debit,Chennai,0
2362,1042,4221,credit,Bangalore,0
2363,1047,3104,debit,Chennai,0
2364,1086,4616,debit,Chennai,1
2365,1069,3834,debit,Chennai,0
2366,1045,1344,credit,Bangalore,0
2367,1042,1108,credit,Chennai,0
2368,1020,4414,credit,Bangalore,0
2369,1022,1610,debit,Hyderabad,0
2370,1079,2059,debit,Chennai,0
2371,1046,2608,debit,Mumbai,0
2372,1014,4858,debit,Bangalore,0
2373,1024,2782,credit,Hyderabad,0
2374,1035,1089,debit,Bangalore,0
2375,1074,4384,credit,Bangalore,0
2376,1050,354,debit,Hyderabad,1
2377,1014,4263,credit,Chennai,0
2378,1067,4811,debit,Chennai,0
2379,1020,4552,debit,Bangalore,0
2380,1012,355,credit,Hyderabad,0
2381,1085,1107,credit,Chennai,0
2382,1018,1855,debit,Bangalore,0
2383,1033,2671,debit,Mumbai,0
2384,1077,4008,debit,Hyderabad,0
2385,1067,3097,credit,Mumbai,0
2386,1051,2903,debit,Mumbai,0
2387,1026,3865,credit,Bangalore,0
2388,1028,4479,debit,Hyderabad,0
2389,1027,3483,debit,Chennai,0
2390,1034,198,debit,Chennai,0
2391,1007,296,debit,Bangalore,0
2392,1015,2629,credit,Chennai,0
2393,1035,977,credit,Chennai,0
2394,1029,1968,debit,Mumbai,0
2395,1017,2765,debit,Mumbai,0
2396,1001,1488,debit,Hyderabad,0
2397,1048,2515,credit,Mumbai,0
2398,1076,669,debit,Chennai,0
2399,1003,2737,credit,Hyderabad,0
2400,1089,1165,credit,Hyderabad,0
2401,1088,521,credit,Bangalore,0
2402,1093,2983,credit,Mumbai,0
2403,1074,1304,debit,Hyderabad,0
2404,1006,644,debit,Chennai,0
2405,1094,4266,credit,Hyderabad,0
2406,1073,3739,debit,Hyderabad,1
2407,1038,1323,debit,Bangalore,0
2408,1012,3272,debit,Chennai,0
2409,1030,867,credit,Chennai,0
2410,1070,3757,debit,Mumbai,0
2411,1062,754,debit,Chennai,0
2412,1055,2546,debit,Hyderabad,0
2413,1041,320,debit,Chennai,0
2414,1060,3766,debit,Chennai,0
2415,1041,4377,debit,Hyderabad,0
2416,1055,4502,debit,Bangalore,0
2417,1035,2669,debit,Mumbai,0
2418,1083,1113,debit,Mumbai,0
2419,1067,2151,debit,Bangalore,0
2420,1006,4085,credit,Hyderabad,0
2421,1053,4999,debit,Mumbai,0
2422,1000,4410,credit,Bangalore,0
2423,1043,3119,debit,Bangalore,0
2424,1044,3781,credit,Bangalore,0
2425,1046,1543,credit,Mumbai,1
2426,1012,4296,debit,Mumbai,0
2427,1021,3110,credit,Mumbai,0
2428,1020,672,credit,Mumbai,0
2429,1085,1432,credit,Chennai,0
2430,1091,4853,debit,Bangalore,0
2431,1008,4102,credit,Chennai,0
2432,1025,3234,credit,Bangalore,0
2433,1008,4186,debit,Mumbai,0
2434,1014,325,credit,Mumbai,0
2435,1009,4300,credit,Chennai,0
2436,1087,2097,credit,Hyderabad,0
2437,1041,871,debit,Mumbai,0
2438,1071,4624,credit,Hyderabad,0
2439,1023,533,debit,Bangalore,0
2440,1079,3199,credit,Chennai,0
2441,1048,2829,credit,Hyderabad,0
2442,1025,3507,credit,Hyderabad,0
2443,1090,3240,credit,Mumbai,1
2444,1036,965,debit,Hyderabad,0
2445,1067,2893,credit,Hyderabad,0
2446,1049,3011,debit,Bangalore,0
2447,1023,2515,credit,Chennai,0
2448,1018,350,debit,Mumbai,0
2449,1099,3857,credit,Mumbai,0
2450,1059,4756,credit,Hyderabad,0
2451,1038,1018,debit,Bangalore,0
2452,1073,1273,debit,Hyderabad,0
2453,1088,3303,debit,Hyderabad,0
2454,1017,532,debit,Mumbai,0
2455,1018,935,credit,Hyderabad,0
2456,1035,2346,debit,Hyderabad,0
2457,1073,2362,debit,Bangalore,1
2458,1096,997,debit,Mumbai,0
2459,1054,3732,credit,Chennai,0
2460,1068,4667,credit,Bangalore,0
2461,1046,3915,credit,Bangalore,0
2462,1048,346,credit,Bangalore,0
2463,1098,2529,debit,Mumbai,0
2464,1097,1090,credit,Hyderabad,0
2465,1032,3410,debit,Chennai,0
2466,1020,1026,credit,Mumbai,0
2467,1080,3538,debit,Hyderabad,0
2468,1021,2707,debit,Bangalore,0
2469,1047,1174,debit,Mumbai,0
2470,1036,4122,debit,Hyderabad,0
2471,1014,3899,debit,Chennai,0
2472,1034,4884,credit,Chennai,0
2473,1091,3251,debit,Hyderabad,0
2474,1070,3538,debit,Mumbai,0
2475,1031,4673,debit,Bangalore,0
2476,1010,3591,debit,Hyderabad,1
2477,1009,806,credit,Bangalore,0
2478,1072,3164,credit,Chennai,0
2479,1077,853,debit,Hyderabad,0
2480,1076,687,debit,Chennai,0
2481,1056,1434,debit,Bangalore,0
2482,1024,1947,debit,Bangalore,0
2483,1001,4034,credit,Hyderabad,0
2484,1063,4026,credit,Hyderabad,0
2485,1034,3417,debit,Hyderabad,1
2486,1006,4120,debit,Chennai,0
2487,1084,3255,debit,Bangalore,0
2488,1017,4402,debit,Bangalore,0
2489,1066,2298,debit,Chennai,0
2490,1041,264,credit,Hyderabad,0
2491,1038,2098,credit,Mumbai,0
2492,1040,3157,debit,Hyderabad,0
2493,1074,2184,credit,Mumbai,0
2494,1023,4528,credit,Mumbai,0
2495,1059,502,credit,Chennai,0
2496,1045,513,debit,Bangalore,0
2497,1018,144,credit,Bangalore,0
2498,1067,4257,credit,Bangalore,0
2499,1089,2567,debit,Bangalore,0
2500,1041,967,credit,Chennai,0
2501,1031,118,debit,Mumbai,0
2502,1038,464,credit,Bangalore,0
2503,1035,3932,debit,Mumbai,0
2504,1096,679,debit,Chennai,0
2505,1035,645,credit,Hyderabad,0
2506,1002,4250,credit,Chennai,0
2507,1072,4973,debit,Bangalore,0
2508,1007,3139,debit,Hyderabad,0
2509,1096,4237,credit,Chennai,0
2510,1069,4144,credit,Chennai,0
2511,1040,4426,credit,Mumbai,0
2512,1067,552,credit,Chennai,0
2513,1012,4061,debit,Hyderabad,0
2514,1048,1481,debit,Chennai,0
2515,1059,1567,debit,Bangalore,0
2516,1001,2838,credit,Mumbai,0
2517,1059,1316,credit,Hyderabad,0
2518,1004,980,debit,Hyderabad,0
2519,1043,3914,debit,Chennai,0
2520,1026,3249,debit,Bangalore,0
2521,1031,184,debit,Mumbai,0
2522,1020,4244,debit,Hyderabad,0
2523,1007,1268,debit,Mumbai,1
2524,1071,4264,credit,Chennai,0
2525,1049,3229,debit,Bangalore,0
2526,1066,3745,debit,Chennai,0
2527,1043,2626,debit,Mumbai,0
2528,1057,2967,debit,Chennai,0
2529,1002,3616,debit,Mumbai,0
2530,1085,3467,debit,Hyderabad,0
2531,1069,2294,debit,Hyderabad,0
2532,1001,3655,credit,Chennai,0
2533,1086,545,debit,Hyderabad,0
2534,1043,3726,credit,Mumbai,0
2535,1001,4116,credit,Hyderabad,0
2536,1080,3975,credit,Bangalore,0
2537,1034,3437,debit,Bangalore,0
2538,1097,361,debit,Chennai,0
2539,1086,1948,debit,Chennai,0
2540,1029,4125,debit,Chennai,0
2541,1007,2366,debit,Chennai,0
2542,1021,191,debit,Mumbai,0
2543,1043,4322,debit,Mumbai,0
2544,1057,4275,debit,Bangalore,0
2545,1035,3409,debit,Mumbai,0
2546,1068,1082,debit,Hyderabad,0
2547,1076,3543,credit,Bangalore,0
2548,1092,2633,debit,Chennai,0
2549,1030,793,debit,Chennai,0
2550,1046,4220,debit,Mumbai,0
2551,1054,255,credit,Bangalore,0
2552,1079,3688,debit,Mumbai,0
2553,1061,1912,debit,Mumbai,0
2554,1029,4214,credit,Mumbai,0
2555,1054,1507,debit,Bangalore,0
2556,1015,1316,credit,Chennai,0
2557,1011,1510,credit,Hyderabad,0
2558,1016,3597,credit,Chennai,0
2559,1015,4472,credit,Bangalore,0
2560,1011,4940,debit,Chennai,0
2561,1007,651,credit,Chennai,0
2562,1083,3494,credit,Hyderabad,0
2563,1002,1276,debit,Chennai,0
2564,1015,4834,debit,Chennai,0
2565,1029,4432,debit,Chennai,0
2566,1022,1097,credit,Mumbai,0
2567,1091,4176,debit,Bangalore,0
2568,1004,2831,credit,Bangalore,0
2569,1083,4037,credit,Hyderabad,0
2570,1064,4152,debit,Mumbai,0
2571,1029,472,debit,Mumbai,0
2572,1020,2348,debit,Chennai,0
2573,1083,948,debit,Bangalore,0
2574,1069,2656,debit,Hyderabad,0
2575,1021,2422,debit,Mumbai,0
2576,1081,603,credit,Chennai,0
2577,1071,3289,credit,Hyderabad,0
2578,1031,802,debit,Mumbai,0
2579,1032,3725,credit,Hyderabad,0
2580,1015,414,credit,Mumbai,0
2581,1075,2476,credit,Hyderabad,0
2582,1037,1140,credit,Mumbai,0
2583,1097,4478,credit,Mumbai,0
2584,1013,3090,credit,Hyderabad,0
2585,1035,357,debit,Mumbai,0
2586,1096,674,debit,Mumbai,0
2587,1022,4769,debit,Mumbai,0
2588,1065,1652,credit,Hyderabad,0
2589,1084,4618,debit,Hyderabad,0
2590,1001,857,debit,Mumbai,0
2591,1090,2910,debit,Mumbai,0
2592,1072,1204,credit,Hyderabad,0
2593,1064,4624,debit,Chennai,0
2594,1074,3559,credit,Mumbai,0
2595,1066,4092,debit,Chennai,0
2596,1051,303,debit,Hyderabad,0
2597,1061,2875,debit,Mumbai,0
2598,1022,2432,credit,Chennai,0
2599,1025,2092,credit,Hyderabad,0
2600,1067,2343,credit,Chennai,0
2601,1081,406,credit,Bangalore,0
2602,1054,1787,credit,Hyderabad,0
2603,1005,4209,debit,Bangalore,0
2604,1034,1960,debit,Hyderabad,0
2605,1021,2061,credit,Hyderabad,0
2606,1042,822,credit,Mumbai,0
2607,1014,879,debit,Bangalore,0
2608,1085,628,credit,Bangalore,0
2609,1059,4993,debit,Bangalore,0
2610,1011,443,credit,Hyderabad,0
2611,1048,3886,debit,Bangalore,0
2612,1041,3782,credit,Bangalore,0
2613,1037,308,credit,Mumbai,0
2614,1081,4836,debit,Chennai,0
2615,1044,3506,debit,Chennai,0
2616,1034,1411,credit,Bangalore,0
2617,1029,2399,credit,Bangalore,0
2618,1087,3436,debit,Bangalore,0
2619,1029,2047,credit,Bangalore,0
2620,1077,1019,debit,Chennai,0
2621,1005,2144,debit,Mumbai,1
2622,1066,518,credit,Hyderabad,0
2623,1079,1849,debit,Bangalore,0
2624,1006,2942,debit,Bangalore,0
2625,1051,1199,credit,Chennai,0
2626,1013,3492,debit,Bangalore,0
2627,1072,2872,debit,Mumbai,0
2628,1014,2580,debit,Mumbai,0
2629,1020,1645,debit,Bangalore,0
2630,1034,1170,credit,Chennai,0
2631,1065,1950,debit,Bangalore,0
2632,1090,4298,credit,Bangalore,0
2633,1001,3039,debit,Chennai,0
2634,1034,2003,credit,Mumbai,0
2635,1081,778,debit,Hyderabad,0
2636,1077,1088,credit,Bangalore,0
2637,1019,2575,debit,Mumbai,0
2638,1081,1707,debit,Bangalore,0
2639,1009,2969,debit,Hyderabad,0
2640,1024,1602,debit,Chennai,0
2641,1065,1889,credit,Mumbai,0
2642,1024,1525,credit,Hyderabad,0
2643,1053,2540,debit,Bangalore,0
2644,1032,2142,credit,Hyderabad,0
2645,1035,1378,debit,Mumbai,0
2646,1094,2694,debit,Chennai,1
2647,1013,4789,credit,Bangalore,0
2648,1064,2536,credit,Chennai,0
2649,1079,3903,credit,Chennai,0
2650,1053,2305,debit,Hyderabad,0
2651,1051,1127,debit,Hyderabad,0
2652,1002,3639,credit,Mumbai,0
2653,1098,3583,debit,Mumbai,0
2654,1040,2341,credit,Chennai,0
2655,1005,2865,credit,Mumbai,0
2656,1024,1273,credit,Chennai,0
2657,1012,3330,credit,Bangalore,0
2658,1097,3450,credit,Chennai,1
2659,1007,503,credit,Mumbai,0
2660,1020,2825,debit,Mumbai,0
2661,1097,3482,debit,Chennai,0
2662,1067,4263,credit,Hyderabad,0
2663,1024,187,credit,Chennai,0
2664,1078,1258,credit,Chennai,0
2665,1067,4373,debit,Hyderabad,0
2666,1044,2957,credit,Bangalore,0
2667,1059,1481,credit,Hyderabad,0
2668,1011,4781,credit,Mumbai,0
2669,1031,2164,debit,Hyderabad,0
2670,1095,2474,credit,Mumbai,0
2671,1091,417,debit,Mumbai,0
2672,1012,1602,debit,Chennai,0
2673,1030,2142,credit,Chennai,0
2674,1077,4698,debit,Bangalore,0
2675,1019,2122,debit,Mumbai,0
2676,1017,218,debit,Chennai,0
2677,1092,809,credit,Mumbai,0
2678,1059,3657,debit,Bangalore,0
2679,1062,4240,credit,Mumbai,0
2680,1005,4509,credit,Bangalore,0
2681,1031,3350,credit,Bangalore,0
2682,1092,517,debit,Bangalore,0
2683,1042,2703,credit,Chennai,0
2684,1001,3954,debit,Hyderabad,0
2685,1059,1201,debit,Hyderabad,0
2686,1022,4521,debit,Chennai,0
2687,1082,3528,debit,Mumbai,0
2688,1030,2361,credit,Chennai,1
2689,1004,4269,credit,Mumbai,0
2690,1082,3734,debit,Bangalore,0
2691,1033,608,credit,Chennai,0
2692,1009,2479,credit,Hyderabad,0
2693,1088,3264,credit,Mumbai,0
2694,1001,787,debit,Chennai,0
2695,1010,4852,credit,Chennai,0
2696,1049,1392,debit,Mumbai,0
2697,1030,4005,credit,Bangalore,0
2698,1055,3175,debit,Bangalore,0
2699,1078,3309,debit,Bangalore,0
2700,1072,424,debit,Bangalore,0
2701,1086,2093,credit,Mumbai,0
2702,1082,4076,debit,Hyderabad,0
2703,1008,4912,credit,Chennai,0
2704,1098,2870,debit,Chennai,0
2705,1020,4472,credit,Bangalore,0
2706,1072,2683,debit,Mumbai,0
2707,1027,3657,credit,Hyderabad,0
2708,1061,3687,debit,Hyderabad,0
2709,1006,251,debit,Chennai,0
2710,1079,1054,debit,Bangalore,0
2711,1015,4454,credit,Chennai,0
2712,1096,2471,debit,Chennai,0
2713,1003,1291,debit,Hyderabad,0
2714,1003,787,debit,Mumbai,0
2715,1039,409,debit,Hyderabad,0
2716,1016,1602,credit,Chennai,0
2717,1051,3227,debit,Bangalore,0
2718,1092,4668,debit,Bangalore,0
2719,1051,3467,credit,Mumbai,0
2720,1035,3495,credit,Mumbai,0
2721,1037,913,credit,Mumbai,0
2722,1049,945,debit,Chennai,0
2723,1062,1264,credit,Chennai,0
2724,1062,4862,credit,Mumbai,0
2725,1061,1867,credit,Bangalore,0
2726,1098,454,debit,Bangalore,0
2727,1006,1972,debit,Bangalore,0
2728,1026,2124,debit,Chennai,0
2729,1091,2917,credit,Hyderabad,0
2730,1085,3932,debit,Bangalore,0
2731,1013,4375,credit,Bangalore,0
2732,1070,165,credit,Bangalore,0
2733,1085,4366,credit,Mumbai,0
2734,1004,4190,debit,Chennai,0
2735,1054,2621,credit,Mumbai,0
2736,1001,2681,credit,Mumbai,0
2737,1061,1490,debit,Hyderabad,0
2738,1090,1230,credit,Mumbai,0
2739,1020,2586,credit,Hyderabad,0
2740,1078,934,credit,Mumbai,0
2741,1020,326,debit,Bangalore,0
2742,1009,3615,credit,Chennai,0
2743,1086,4637,debit,Mumbai,0
2744,1057,2543,debit,Hyderabad,0
2745,1038,827,credit,Chennai,0
2746,1004,3786,credit,Hyderabad,0
2747,1064,3722,credit,Bangalore,0
2748,1012,1136,credit,Mumbai,0
2749,1084,1932,debit,Chennai,0
2750,1089,2840,debit,Bangalore,0
2751,1084,592,credit,Mumbai,0
2752,1052,1648,debit,Mumbai,0
2753,1081,1243,credit,Hyderabad,0
2754,1044,4057,credit,Hyderabad,0
2755,1031,3507,credit,Bangalore,0
2756,1035,739,credit,Hyderabad,0
2757,1080,272,debit,Bangalore,0
2758,1098,4454,debit,Bangalore,0
2759,1059,4059,credit,Bangalore,0
2760,1010,616,credit,Hyderabad,0
2761,1062,622,debit,Chennai,0
2762,1020,2017,debit,Bangalore,0
2763,1051,2986,debit,Chennai,0
2764,1054,2264,credit,Mumbai,0
2765,1025,2029,debit,Hyderabad,0
2766,1067,4045,credit,Hyderabad,0
2767,1033,2309,credit,Chennai,0
2768,1051,3883,debit,Mumbai,0
2769,1081,2690,credit,Mumbai,0
2770,1098,4176,debit,Bangalore,0
2771,1092,1193,credit,Hyderabad,0
2772,1051,3980,credit,Mumbai,0
2773,1028,2594,credit,Mumbai,0
2774,1037,2679,credit,Bangalore,0
2775,1041,2588,credit,Bangalore,0
2776,1020,2885,credit,Chennai,0
2777,1041,2858,debit,Hyderabad,0
2778,1012,1674,debit,Mumbai,0
2779,1063,2473,credit,Chennai,0
2780,1016,4090,debit,Hyderabad,0
2781,1008,4945,credit,Chennai,0
2782,1040,1193,debit,Hyderabad,0
2783,1000,1289,debit,Hyderabad,0
2784,1001,2789,credit,Mumbai,0
2785,1059,4195,debit,Hyderabad,0
2786,1047,1975,credit,Bangalore,0
2787,1028,3506,debit,Mumbai,0
2788,1096,1887,credit,Bangalore,0
2789,1009,4032,debit,Chennai,0
2790,1057,1707,credit,Chennai,0
2791,1059,3848,debit,Hyderabad,0
2792,1020,148,credit,Hyderabad,0
2793,1027,3961,debit,Bangalore,0
2794,1074,2280,credit,Bangalore,0
2795,1033,3146,debit,Bangalore,0
2796,1007,2933,credit,Chennai,0
2797,1058,1497,debit,Bangalore,0
2798,1085,3926,credit,Mumbai,0
2799,1071,4674,credit,Mumbai,0
2800,1048,931,credit,Chennai,0
2801,1078,2797,credit,Bangalore,0
2802,1016,4877,debit,Bangalore,0
2803,1059,2835,debit,Hyderabad,0
2804,1086,181,debit,Mumbai,0
2805,1087,186,credit,Chennai,0
2806,1044,2163,credit,Bangalore,0
2807,1082,921,credit,Hyderabad,1
2808,1068,262,credit,Chennai,0
2809,1031,3839,credit,Chennai,0
2810,1043,2497,debit,Mumbai,0
2811,1064,2032,debit,Bangalore,0
2812,1086,2828,debit,Chennai,0
2813,1007,3635,credit,Hyderabad,0
2814,1076,3546,credit,Hyderabad,0
2815,1071,2890,credit,Chennai,0
2816,1086,2807,credit,Hyderabad,0
2817,1042,4033,credit,Chennai,1
2818,1000,3485,credit,Hyderabad,0
2819,1050,1022,credit,Chennai,0
2820,1023,2275,debit,Chennai,0
2821,1098,1682,debit,Chennai,1
2822,1023,664,credit,Hyderabad,0
2823,1016,3358,credit,Chennai,0
2824,1004,2697,credit,Mumbai,0
2825,1019,2600,debit,Chennai,0
2826,1020,4666,debit,Bangalore,0
2827,1057,1087,credit,Bangalore,0
2828,1030,3736,debit,Mumbai,1
2829,1099,323,debit,Chennai,0
2830,1010,450,debit,Bangalore,0
2831,1051,2028,credit,Chennai,0
2832,1014,448,debit,Bangalore,0
2833,1082,4377,debit,Hyderabad,0
2834,1006,4832,credit,Hyderabad,0
2835,1027,1117,credit,Mumbai,0
2836,1050,2326,debit,Mumbai,0
2837,1057,4967,credit,Chennai,0
2838,1004,4224,debit,Mumbai,0
2839,1004,2519,debit,Chennai,0
2840,1093,1993,credit,Hyderabad,0
2841,1095,3140,credit,Hyderabad,0
2842,1007,2168,debit,Bangalore,0
2843,1063,1225,credit,Chennai,0
2844,1009,3217,credit,Hyderabad,0
2845,1037,4261,debit,Hyderabad,0
2846,1095,4142,debit,Chennai,0
2847,1091,4533,debit,Bangalore,0
2848,1080,2270,debit,Bangalore,0
2849,1094,546,debit,Bangalore,0
2850,1007,2758,debit,Bangalore,1
2851,1024,3462,credit,Hyderabad,0
2852,1072,2818,credit,Chennai,0
2853,1065,3583,debit,Chennai,0
2854,1078,3044,credit,Hyderabad,0
2855,1049,4476,credit,Hyderabad,0
2856,1066,695,debit,Hyderabad,0
2857,1048,2086,credit,Mumbai,0
2858,1035,2850,credit,Chennai,0
2859,1067,1174,debit,Chennai,0
2860,1077,4069,credit,Chennai,0
2861,1040,4405,credit,Bangalore,0
2862,1088,4321,debit,Hyderabad,0
2863,1061,4687,credit,Hyderabad,0
2864,1009,3680,credit,Hyderabad,0
2865,1020,3107,credit,Mumbai,0
2866,1035,1069,debit,Chennai,1
2867,1011,680,debit,Hyderabad,0
2868,1090,2924,credit,Mumbai,0
